datetime,lat_requested,lon_requested,lat_actual,lon_actual,temperature_2m_K,wind_u_100m_ms,wind_v_100m_ms,temperature_2m_C,wind_speed_100m_ms,wind_direction_100m_deg
2024-08-01 12:00:00,50.0,10.0,50.0,10.0,297.19907,1.2421265,1.2690582,24.049072,1.7757779,224.38554
2024-08-01 13:00:00,50.0,10.0,50.0,10.0,296.391,3.4982605,0.9321747,23.240997,3.6203282,255.07921
2024-08-01 14:00:00,50.0,10.0,50.0,10.0,296.13846,3.7960358,0.6352997,22.988464,3.84883,260.4991
2024-08-01 15:00:00,50.0,10.0,50.0,10.0,295.58136,2.025589,-1.2370911,22.431366,2.3734794,301.41373
2024-08-01 12:00:00,50.0,10.25,50.0,10.25,297.84946,0.6503296,1.5737457,24.699463,1.7028223,202.45221
2024-08-01 13:00:00,50.0,10.25,50.0,10.25,297.26404,2.842987,1.5874481,24.114044,3.2561584,240.82217
2024-08-01 14:00:00,50.0,10.25,50.0,10.25,296.55057,3.871231,1.1538544,23.400574,4.0395308,253.40286
2024-08-01 15:00:00,50.0,10.25,50.0,10.25,296.10675,1.9259796,-0.9656067,22.956757,2.1544821,296.62732
2024-08-01 12:00:00,50.25,10.0,50.25,10.0,296.10336,1.5643921,0.5971832,22.95337,1.6745,249.10638
2024-08-01 13:00:00,50.25,10.0,50.25,10.0,295.17615,3.2355652,0.86479187,22.026154,3.3491411,255.03595
2024-08-01 14:00:00,50.25,10.0,50.25,10.0,295.05057,2.7335358,1.3120575,21.900574,3.0321136,244.35966
2024-08-01 15:00:00,50.25,10.0,50.25,10.0,294.71417,1.2326202,-0.087677,21.564178,1.2357346,274.06863
2024-08-01 12:00:00,50.25,10.25,50.25,10.25,297.4354,0.8759155,1.0171051,24.2854,1.3422856,220.73453
2024-08-01 13:00:00,50.25,10.25,50.25,10.25,296.37927,2.7795105,1.3569794,23.229279,3.0930684,243.978
2024-08-01 14:00:00,50.25,10.25,50.25,10.25,295.77518,2.7677155,1.5288544,22.625183,3.1619053,241.08424
2024-08-01 15:00:00,50.25,10.25,50.25,10.25,294.8509,1.322464,0.0070495605,21.700897,1.3224828,269.69458
